block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_424255,8568,0,48th Avenue,100932,1_merged_5547550,5537876
a_422072,8568,0,48th Avenue,100932,1_merged_5547550,5537877
a_424250,8568,0,48th Avenue,100932,1_merged_5547550,5537874
a_424251,8568,0,48th Avenue,100932,1_merged_5547550,5537875
b_411056,1199,1,Downtown,96242,3_merged_5547554,5388647
b_411062,1199,1,Downtown,96242,3_merged_5547554,5388646
b_411058,1199,1,Downtown,96242,3_merged_5547554,5388649
b_411057,1199,1,Downtown,96242,3_merged_5547554,5388648
a_421733,8525,0,the Bayview District,100558,2_merged_5547552,5505111
a_423255,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527299
a_423254,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527298
a_423253,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527297
a_423252,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527296
a_423251,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527295
a_423250,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527294
a_423261,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527293
a_423260,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527292
a_423259,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527291
a_423258,1196_merged_5547540,0,Balboa Park Station via Downtown,100819,3_merged_5547551,5527290
b_410727,1093_merged_5547544,0,Ocean Beach via Downtown,96150,3_merged_5547554,5383158
b_409196,8163,1,Downtown,95859,2_merged_5547555,5362229
a_424136,1115,1,Downtown,100927,3_merged_5547551,5537258
a_424137,1115,1,Downtown,100927,3_merged_5547551,5537259
a_424134,1115,1,Downtown,100927,3_merged_5547551,5537256
a_424135,1115,1,Downtown,100927,3_merged_5547551,5537257
a_424143,1115,1,Downtown,100927,3_merged_5547551,5537254
a_424144,1115,1,Downtown,100927,3_merged_5547551,5537255
a_424141,1115,1,Downtown,100927,3_merged_5547551,5537252
a_424142,1115,1,Downtown,100927,3_merged_5547551,5537253
a_424139,1115,1,Downtown,100927,3_merged_5547551,5537250
a_424140,1115,1,Downtown,100927,3_merged_5547551,5537251
a_422810,8545,1,Market St.,100733,1_merged_5547550,5519788
a_422812,8545,1,Market St.,100733,1_merged_5547550,5519789
b_410568,1059_merged_5547548,1,Powell & Market,96099,3_merged_5547554,5380298
b_409195,8163,1,Downtown,95859,2_merged_5547555,5362223
b_410565,1060_merged_5547545,1,Powell & Market,96101,3_merged_5547554,5380299
b_409199,8163,1,Downtown,95859,2_merged_5547555,5362222
b_408431,8152,0,Ocean Beach,95751,3_merged_5547554,5353652
a_422812,8545,1,Market St.,100733,1_merged_5547550,5519784
a_421247,8518,0,Golden Gate Park,100468,1_merged_5547550,5499419
a_421246,8518,0,Golden Gate Park,100468,1_merged_5547550,5499418
b_408432,8152,0,Ocean Beach,95751,3_merged_5547554,5353656
b_408436,8152,0,Ocean Beach,95751,3_merged_5547554,5353657
b_408439,8152,0,Ocean Beach,95751,3_merged_5547554,5353654
a_420508,1006,1,Downtown,100380,1_merged_5547550,5491236
a_421251,8518,0,Golden Gate Park,100468,1_merged_5547550,5499413
a_421250,8518,0,Golden Gate Park,100468,1_merged_5547550,5499412
a_421249,8518,0,Golden Gate Park,100468,1_merged_5547550,5499411
a_421248,8518,0,Golden Gate Park,100468,1_merged_5547550,5499410
a_421245,8518,0,Golden Gate Park,100468,1_merged_5547550,5499417
a_421254,8518,0,Golden Gate Park,100468,1_merged_5547550,5499416
a_421253,8518,0,Golden Gate Park,100468,1_merged_5547550,5499415
a_421252,8518,0,Golden Gate Park,100468,1_merged_5547550,5499414
a_422531,8538,1,Potrero Hill,100682,1_merged_5547550,5515400
b_408247,8150,1,Downtown,95736,3_merged_5547554,5351249
b_408246,8150,1,Downtown,95736,3_merged_5547554,5351248
b_417319,8150,1,Downtown,95736,3_merged_5547554,5351247
a_420508,1006,1,Downtown,100380,1_merged_5547550,5491233
b_408249,8150,1,Downtown,95736,3_merged_5547554,5351245
b_408241,8150,1,Downtown,95736,3_merged_5547554,5351244
b_408238,8150,1,Downtown,95736,3_merged_5547554,5351243
b_408250,8150,1,Downtown,95736,3_merged_5547554,5351242
b_408243,8150,1,Downtown,95736,3_merged_5547554,5351241
a_420503,1006,1,Downtown,100380,1_merged_5547550,5491232
a_423559,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531872
b_408383,8152,0,Ocean Beach,95751,1_merged_5547553,5353106
b_408683,1109,0,City College,95773,1_merged_5547553,5356704
a_423542,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531873
a_422756,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518127
b_408764,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357379
a_424605,8539,1,Fort Mason,100694,1_merged_5547550,5543008
b_409464,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366079
a_421140,1082,1,Sansome & Filbert,100745,1_merged_5547550,5520932
b_408761,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357371
b_408753,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357370
b_408755,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357373
b_408754,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357372
b_408756,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357375
b_408762,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357374
b_408763,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357377
b_408747,1110,1,Fisherman's Wharf,95779,3_merged_5547554,5357376
a_420209,8505,1,Downtown,100348,2_merged_5547552,5487393
a_420202,8505,1,Downtown,100348,2_merged_5547552,5487392
a_420212,8505,1,Downtown,100348,2_merged_5547552,5487391
a_420208,8505,1,Downtown,100348,2_merged_5547552,5487390
a_420206,8505,1,Downtown,100348,2_merged_5547552,5487397
a_420210,8505,1,Downtown,100348,2_merged_5547552,5487396
a_420203,8505,1,Downtown,100348,2_merged_5547552,5487395
a_420213,8505,1,Downtown,100348,2_merged_5547552,5487394
a_420207,8505,1,Downtown,100348,2_merged_5547552,5487399
a_420214,8505,1,Downtown,100348,2_merged_5547552,5487398
b_408577,1006,1,Downtown,95768,3_merged_5547554,5355461
b_409607,8170,1,Baker Beach,95949,1_merged_5547553,5367120
b_409762,1030,1,Downtown,95979,2_merged_5547555,5368982
b_408579,1006,1,Downtown,95768,3_merged_5547554,5355467
b_408596,1071,1,Downtown,95770,3_merged_5547554,5355466
b_408585,1006,1,Downtown,95768,3_merged_5547554,5355465
b_408682,1109,0,City College,95773,1_merged_5547553,5356702
b_408586,1071,1,Downtown,95770,3_merged_5547554,5355464
a_422860,1082,0,Caltrain Depot,100742,2_merged_5547552,5520939
b_409611,8170,1,Baker Beach,95949,1_merged_5547553,5367127
a_422859,1082,0,Caltrain Depot,100742,2_merged_5547552,5520938
b_409144,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361705
b_409143,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361704
b_409146,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361707
b_409145,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361706
b_409146,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361701
b_409145,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361700
b_409148,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361703
b_409147,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361702
b_411333,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392769
b_409148,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361709
b_409147,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361708
b_411332,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392768
b_409837,8172,1,Downtown,95987,2_merged_5547555,5370454
b_408708,1108,0,Visitacion Valley,95772,1_merged_5547553,5356688
b_408686,1109,0,City College,95773,1_merged_5547553,5356689
b_408695,1108,0,Visitacion Valley,95772,1_merged_5547553,5356686
b_408686,1109,0,City College,95773,1_merged_5547553,5356687
b_408693,1108,0,Visitacion Valley,95772,1_merged_5547553,5356684
b_408707,1109,0,City College,95773,1_merged_5547553,5356685
b_408691,1108,0,Visitacion Valley,95772,1_merged_5547553,5356682
b_408680,1109,0,City College,95773,1_merged_5547553,5356683
b_408690,1108,0,Visitacion Valley,95772,1_merged_5547553,5356680
b_408679,1109,0,City College,95773,1_merged_5547553,5356681
b_411330,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392765
b_408681,1109,0,City College,95773,1_merged_5547553,5356700
b_411329,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392764
b_411331,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392767
a_420216,8505,0,the Richmond District,100338,3_merged_5547551,5487537
a_420222,8505,0,the Richmond District,100338,3_merged_5547551,5487536
a_420218,8505,0,the Richmond District,100338,3_merged_5547551,5487535
a_420215,8505,0,the Richmond District,100345,3_merged_5547551,5487534
a_420217,8505,0,the Richmond District,100338,3_merged_5547551,5487533
a_420220,8505,0,the Richmond District,100338,3_merged_5547551,5487532
a_420307,1003,0,Pacific Heights,100355,2_merged_5547552,5488880
a_420311,1002,0,the Richmond District,100354,2_merged_5547552,5488881
b_411344,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392761
b_408698,1109,1,Fisherman's Wharf,95778,1_merged_5547553,5356891
a_420217,8505,0,the Richmond District,100345,3_merged_5547551,5487539
a_420219,8505,0,the Richmond District,100338,3_merged_5547551,5487538
b_408206,8150,1,Downtown,95737,1_merged_5547553,5350688
b_408218,8150,1,Downtown,95737,1_merged_5547553,5350689
b_408997,8157,0,Mission & Lowell St.,95813,1_merged_5547553,5359846
b_411346,8205,0,Castro Station via Downtown,96249,2_merged_5547555,5392763
b_408221,8150,1,Downtown,95738,1_merged_5547553,5350680
b_408201,8150,1,Downtown,95738,1_merged_5547553,5350681
b_408212,8150,1,Downtown,95737,1_merged_5547553,5350682
b_408217,8150,1,Downtown,95737,1_merged_5547553,5350683
b_408203,8150,1,Downtown,95737,1_merged_5547553,5350684
b_408212,8150,1,Downtown,95737,1_merged_5547553,5350685
b_408205,8150,1,Downtown,95737,1_merged_5547553,5350686
b_408215,8150,1,Downtown,95737,1_merged_5547553,5350687
b_408731,1110,0,City College,95774,2_merged_5547555,5356978
b_408732,1110,0,City College,95774,2_merged_5547555,5356979
b_417189,1198,1,Downtown,96239,1_merged_5547553,5450900
b_417185,1198,1,Downtown,96239,1_merged_5547553,5450901
b_417191,1198,1,Downtown,96239,1_merged_5547553,5450906
b_417184,1198,1,Downtown,96239,1_merged_5547553,5450907
b_417190,1198,1,Downtown,96239,1_merged_5547553,5450904
b_417188,1198,1,Downtown,96239,1_merged_5547553,5450905
b_408744,1110,0,City College,95774,2_merged_5547555,5356970
b_408728,1110,0,City College,95774,2_merged_5547555,5356971
b_408735,1110,0,City College,95774,2_merged_5547555,5356972
b_408729,1110,0,City College,95774,2_merged_5547555,5356973
b_408736,1110,0,City College,95774,2_merged_5547555,5356974
b_408737,1110,0,City College,95774,2_merged_5547555,5356975
b_408730,1110,0,City College,95774,2_merged_5547555,5356976
b_408738,1110,0,City College,95774,2_merged_5547555,5356977
b_408320,1002,1,Downtown,95747,1_merged_5547553,5352268
b_408317,1002,1,Downtown,95747,1_merged_5547553,5352269
b_408736,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357081
b_408729,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357080
b_408739,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357087
b_408732,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357086
b_408731,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357085
b_408738,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357084
b_408313,1003,1,Downtown,95748,1_merged_5547553,5352260
b_408314,1003,1,Downtown,95748,1_merged_5547553,5352261
b_408724,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357089
b_408733,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357088
b_408310,1002,1,Downtown,95746,1_merged_5547553,5352264
b_408316,1002,1,Downtown,95746,1_merged_5547553,5352265
b_408318,1002,1,Downtown,95747,1_merged_5547553,5352266
b_408319,1002,1,Downtown,95747,1_merged_5547553,5352267
b_408209,8150,0,the Richmond District,95730,1_merged_5547553,5350532
b_408199,8150,0,the Richmond District,95730,1_merged_5547553,5350533
b_408214,8150,0,the Richmond District,95730,1_merged_5547553,5350530
b_408208,8150,0,the Richmond District,95730,1_merged_5547553,5350531
b_408202,8150,0,the Richmond District,95730,1_merged_5547553,5350536
b_408216,8150,0,California & Presidio,95727,1_merged_5547553,5350537
b_408210,8150,0,the Richmond District,95730,1_merged_5547553,5350534
b_408200,8150,0,the Richmond District,95730,1_merged_5547553,5350535
b_409000,8157,0,Daly City,95811,1_merged_5547553,5359849
b_408217,8150,0,the Richmond District,95730,1_merged_5547553,5350538
b_408203,8150,0,the Richmond District,95730,1_merged_5547553,5350539
a_422747,1059_merged_5547539,1,Powell & Market,100715,1_merged_5547550,5518445
a_421596,1028_merged_5547538,0,Daly City Station,100518,3_merged_5547551,5504236
a_421597,1028_merged_5547538,0,Daly City Station,100518,3_merged_5547551,5504237
b_409760,1045,0,the Presidio,95967,2_merged_5547555,5368502
b_409750,1045,0,the Presidio,95967,2_merged_5547555,5368503
b_409744,1045,0,the Presidio,95967,2_merged_5547555,5368504
b_409749,1045,0,the Presidio,95967,2_merged_5547555,5368505
b_409759,1045,0,the Presidio,95967,2_merged_5547555,5368506
b_409755,1030,0,the Marina District,95957,2_merged_5547555,5368507
b_409754,1030,0,the Marina District,95957,2_merged_5547555,5368508
b_409741,1030,0,the Marina District,95957,2_merged_5547555,5368509
a_421598,1028_merged_5547538,0,Daly City Station,100518,3_merged_5547551,5504238
a_421599,1028_merged_5547538,0,Daly City Station,100518,3_merged_5547551,5504239
a_420497,1006,0,the Sunset District,100375,1_merged_5547550,5491075
a_420508,1006,0,the Sunset District,100375,1_merged_5547550,5491074
a_420506,1006,0,the Sunset District,100375,1_merged_5547550,5491077
a_420505,1006,0,the Sunset District,100375,1_merged_5547550,5491076
a_420503,1006,0,the Sunset District,100375,1_merged_5547550,5491071
a_420500,1006,0,the Sunset District,100375,1_merged_5547550,5491070
a_420504,1006,0,the Sunset District,100375,1_merged_5547550,5491073
a_420502,1006,0,the Sunset District,100375,1_merged_5547550,5491072
a_420499,1006,0,the Sunset District,100375,1_merged_5547550,5491079
a_420496,1006,0,the Sunset District,100375,1_merged_5547550,5491078
a_424617,8519,1,the Marina District,100481,1_merged_5547550,5543246
a_424622,8519,1,the Marina District,100481,1_merged_5547550,5543247
a_424618,8519,1,the Marina District,100481,1_merged_5547550,5543244
a_424621,8519,1,the Marina District,100481,1_merged_5547550,5543245
a_424612,8519,1,the Marina District,100481,1_merged_5547550,5543242
a_424624,8519,1,the Marina District,100481,1_merged_5547550,5543243
a_424614,8519,1,the Marina District,100481,1_merged_5547550,5543240
a_424613,8519,1,the Marina District,100481,1_merged_5547550,5543241
b_408563,1071,0,the Sunset District,95765,2_merged_5547555,5354989
a_424616,8519,1,the Marina District,100481,1_merged_5547550,5543248
a_424615,8519,1,the Marina District,100481,1_merged_5547550,5543249
b_424565,8183,0,the Sunset District,96063,1_merged_5547553,5542195
b_424559,8183,0,the Sunset District,96063,1_merged_5547553,5542194
b_424560,8183,0,the Sunset District,96063,1_merged_5547553,5542197
b_424553,8183,0,the Sunset District,96063,1_merged_5547553,5542196
b_424557,8183,0,the Sunset District,96063,1_merged_5547553,5542191
b_424564,8183,0,the Sunset District,96063,1_merged_5547553,5542190
b_410239,8183,0,the Sunset District,96063,1_merged_5547553,5542193
b_424561,8183,0,the Sunset District,96063,1_merged_5547553,5542192
b_424549,8183,0,the Sunset District,96063,1_merged_5547553,5542199
b_424555,8183,0,the Sunset District,96063,1_merged_5547553,5542198
a_420373,8507,1,Downtown,100369,1_merged_5547550,5489755
a_420362,8507,1,Downtown,100369,1_merged_5547550,5489754
a_420359,8507,1,Downtown,100369,1_merged_5547550,5489757
a_420355,8507,1,Downtown,100369,1_merged_5547550,5489756
a_420356,8507,1,Downtown,100369,1_merged_5547550,5489751
a_420367,8507,1,Downtown,100369,1_merged_5547550,5489750
a_420370,8507,1,Downtown,100369,1_merged_5547550,5489753
a_420376,8507,1,Downtown,100369,1_merged_5547550,5489752
a_420363,8507,1,Downtown,100369,1_merged_5547550,5489759
a_420361,8507,1,Downtown,100369,1_merged_5547550,5489758
b_410591,8190,1,Market St.,96117,1_merged_5547553,5380748
b_409005,8157,0,Daly City,95811,1_merged_5547553,5359926
b_410593,8190,1,Market St.,96117,1_merged_5547553,5380749
a_422755,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518125
b_408387,8152,0,Ocean Beach,95751,1_merged_5547553,5353137
b_408383,8152,0,Ocean Beach,95751,1_merged_5547553,5353136
b_408386,8152,0,Ocean Beach,95751,1_merged_5547553,5353135
b_408384,8152,0,Ocean Beach,95751,1_merged_5547553,5353134
b_408382,8152,0,Ocean Beach,95751,1_merged_5547553,5353133
b_408378,8152,0,Ocean Beach,95751,1_merged_5547553,5353132
b_408396,8152,0,Ocean Beach,95751,1_merged_5547553,5353131
a_421737,8525,0,the Bayview District,100558,2_merged_5547552,5505114
b_410670,1093_merged_5547544,0,Ocean Beach via Downtown,96150,1_merged_5547553,5382252
b_408403,8152,0,the Richmond District,95753,1_merged_5547553,5353139
b_408388,8152,0,Ocean Beach,95751,1_merged_5547553,5353138
b_409945,8177,0,the Richmond District,96015,1_merged_5547553,5372239
b_409953,8177,0,the Richmond District,96015,1_merged_5547553,5372238
b_410671,1093_merged_5547544,0,Ocean Beach via Downtown,96150,1_merged_5547553,5382253
b_409946,8177,0,the Richmond District,96015,1_merged_5547553,5372231
b_409951,8177,0,the Richmond District,96015,1_merged_5547553,5372230
b_409954,8177,0,the Richmond District,96015,1_merged_5547553,5372233
b_409952,8177,0,the Richmond District,96015,1_merged_5547553,5372232
b_409941,8177,0,the Richmond District,96015,1_merged_5547553,5372235
b_409958,8177,0,the Richmond District,96015,1_merged_5547553,5372234
b_409943,8177,0,the Richmond District,96015,1_merged_5547553,5372237
